V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
-0.182927802,-0.000241144,0.021722367,0.141607086,-0.220102373,-0.264548011,-0.112813196,0.297376749,-0.232068783,0.28213324,0.526810822,0.369856402,0.004915119,-0.341502177,-0.22234479,-0.311366648,0.073054093,-0.032658723,0.067034404,-0.007200364,11.22299081,0
-0.183181168,-0.000359721,0.021604368,0.14137293,-0.220339704,-0.264646439,-0.113248275,0.298066701,-0.232327884,0.282831403,0.527532092,0.370318566,0.004890004,-0.341876124,-0.222596405,-0.311800677,0.072976753,-0.032683743,0.067100051,-0.007181104,11.13192293,0
-0.183434535,-0.000478298,0.021486369,0.141138774,-0.220577035,-0.264744866,-0.113683354,0.298756652,-0.232586985,0.283529567,0.528253362,0.37078073,0.004864888,-0.342250072,-0.222848021,-0.312234705,0.072899413,-0.032708762,0.067165699,-0.007161845,11.04085505,0
-0.183687902,-0.000596876,0.02136837,0.140904618,-0.220814366,-0.264843293,-0.114118434,0.299446604,-0.232846086,0.284227731,0.528974633,0.371242893,0.004839773,-0.342624019,-0.223099636,-0.312668734,0.072822073,-0.032733782,0.067231347,-0.007142586,10.94978716,0
-0.183941268,-0.000715453,0.021250371,0.140670462,-0.221051697,-0.264941721,-0.114553513,0.300136555,-0.233105187,0.284925894,0.529695903,0.371705057,0.004814658,-0.342997966,-0.223351251,-0.313102763,0.072744733,-0.032758802,0.067296995,-0.007123327,10.85871928,0
-0.184194635,-0.000834031,0.021132372,0.140436306,-0.221289028,-0.265040148,-0.114988592,0.300826507,-0.233364288,0.285624058,0.530417173,0.372167221,0.004789542,-0.343371913,-0.223602867,-0.313536791,0.072667393,-0.032783822,0.067362642,-0.007104068,10.7676514,0
-0.184448002,-0.000952608,0.021014373,0.14020215,-0.221526359,-0.265138576,-0.115423671,0.301516459,-0.233623389,0.286322221,0.531138443,0.372629385,0.004764427,-0.34374586,-0.223854482,-0.31397082,0.072590053,-0.032808841,0.06742829,-0.007084808,10.67658351,0
-0.184701368,-0.001071185,0.020896374,0.139967994,-0.22176369,-0.265237003,-0.115858751,0.30220641,-0.23388249,0.287020385,0.531859714,0.373091548,0.004739312,-0.344119807,-0.224106097,-0.314404849,0.072512713,-0.032833861,0.067493938,-0.007065549,10.58551563,0
-0.184954735,-0.001189763,0.020778375,0.139733838,-0.222001021,-0.26533543,-0.11629383,0.302896362,-0.234141591,0.287718549,0.532580984,0.373553712,0.004714196,-0.344493755,-0.224357713,-0.314838877,0.072435373,-0.032858881,0.067559585,-0.00704629,10.49444774,0
-0.185208102,-0.00130834,0.020660376,0.139499681,-0.222238352,-0.265433858,-0.116728909,0.303586313,-0.234400692,0.288416712,0.533302254,0.374015876,0.004689081,-0.344867702,-0.224609328,-0.315272906,0.072358033,-0.032883901,0.067625233,-0.007027031,10.40337986,0
-0.185461468,-0.001426918,0.020542377,0.139265525,-0.222475683,-0.265532285,-0.117163988,0.304276265,-0.234659793,0.289114876,0.534023524,0.37447804,0.004663966,-0.345241649,-0.224860943,-0.315706935,0.072280692,-0.03290892,0.067690881,-0.007007772,10.31231198,0
-0.185714835,-0.001545495,0.020424378,0.139031369,-0.222713014,-0.265630712,-0.117599068,0.304966217,-0.234918894,0.28981304,0.534744794,0.374940203,0.00463885,-0.345615596,-0.225112559,-0.316140963,0.072203352,-0.03293394,0.067756528,-0.006988512,10.22124409,0
-0.185968202,-0.001664073,0.020306379,0.138797213,-0.222950345,-0.26572914,-0.118034147,0.305656168,-0.235177995,0.290511203,0.535466065,0.375402367,0.004613735,-0.345989543,-0.225364174,-0.316574992,0.072126012,-0.03295896,0.067822176,-0.006969253,10.13017621,0
-0.186221568,-0.00178265,0.02018838,0.138563057,-0.223187676,-0.265827567,-0.118469226,0.30634612,-0.235437096,0.291209367,0.536187335,0.375864531,0.004588619,-0.34636349,-0.225615789,-0.317009021,0.072048672,-0.03298398,0.067887824,-0.006949994,10.03910833,0
-0.186474935,-0.001901227,0.020070381,0.138328901,-0.223425007,-0.265925994,-0.118904305,0.307036071,-0.235696197,0.29190753,0.536908605,0.376326694,0.004563504,-0.346737437,-0.225867405,-0.317443049,0.071971332,-0.033008999,0.067953471,-0.006930735,9.948040442,0
-0.186728302,-0.002019805,0.019952382,0.138094745,-0.223662338,-0.266024422,-0.119339384,0.307726023,-0.235955298,0.292605694,0.537629875,0.376788858,0.004538389,-0.347111385,-0.22611902,-0.317877078,0.071893992,-0.033034019,0.068019119,-0.006911475,9.856972559,0
-0.186981668,-0.002138382,0.019834383,0.137860589,-0.223899669,-0.266122849,-0.119774464,0.308415975,-0.236214399,0.293303858,0.538351146,0.377251022,0.004513273,-0.347485332,-0.226370635,-0.318311107,0.071816652,-0.033059039,0.068084767,-0.006892216,9.765904675,0
-0.187235035,-0.00225696,0.019716384,0.137626433,-0.224137,-0.266221277,-0.120209543,0.309105926,-0.2364735,0.294002021,0.539072416,0.377713186,0.004488158,-0.347859279,-0.226622251,-0.318745135,0.071739312,-0.033084059,0.068150414,-0.006872957,9.674836791,0
-0.187488402,-0.002375537,0.019598385,0.137392277,-0.224374331,-0.266319704,-0.120644622,0.309795878,-0.236732601,0.294700185,0.539793686,0.378175349,0.004463043,-0.348233226,-0.226873866,-0.319179164,0.071661972,-0.033109078,0.068216062,-0.006853698,9.583768907,0
-0.187741769,-0.002494114,0.019480386,0.137158121,-0.224611662,-0.266418131,-0.121079701,0.310485829,-0.236991702,0.295398348,0.540514956,0.378637513,0.004437927,-0.348607173,-0.227125481,-0.319613193,0.071584632,-0.033134098,0.06828171,-0.006834439,9.492701023,0
-0.187995135,-0.002612692,0.019362387,0.136923965,-0.224848993,-0.266516559,-0.121514781,0.311175781,-0.237250803,0.296096512,0.541236227,0.379099677,0.004412812,-0.34898112,-0.227377097,-0.320047221,0.071507292,-0.033159118,0.068347357,-0.006815179,9.40163314,0
-0.188248502,-0.002731269,0.019244388,0.136689809,-0.225086324,-0.266614986,-0.12194986,0.311865733,-0.237509904,0.296794676,0.541957497,0.379561841,0.004387697,-0.349355068,-0.227628712,-0.32048125,0.071429952,-0.033184138,0.068413005,-0.00679592,9.310565256,0
-0.188501869,-0.002849847,0.019126389,0.136455653,-0.225323654,-0.266713413,-0.122384939,0.312555684,-0.237769005,0.297492839,0.542678767,0.380024004,0.004362581,-0.349729015,-0.227880327,-0.320915279,0.071352612,-0.033209157,0.068478653,-0.006776661,9.219497372,0
-0.188755235,-0.002968424,0.01900839,0.136221497,-0.225560985,-0.266811841,-0.122820018,0.313245636,-0.238028106,0.298191003,0.543400037,0.380486168,0.004337466,-0.350102962,-0.228131942,-0.321349307,0.071275272,-0.033234177,0.0685443,-0.006757402,9.128429488,0
-0.189008602,-0.003087001,0.018890391,0.135987341,-0.225798316,-0.266910268,-0.123255097,0.313935587,-0.238287207,0.298889166,0.544121308,0.380948332,0.004312351,-0.350476909,-0.228383558,-0.321783336,0.071197932,-0.033259197,0.068609948,-0.006738143,9.037361605,0
-0.189261969,-0.003205579,0.018772392,0.135753185,-0.226035647,-0.267008695,-0.123690177,0.314625539,-0.238546308,0.29958733,0.544842578,0.381410495,0.004287235,-0.350850856,-0.228635173,-0.322217365,0.071120592,-0.033284217,0.068675596,-0.006718883,8.946293721,0
-0.189515335,-0.003324156,0.018654393,0.135519029,-0.226272978,-0.267107123,-0.124125256,0.315315491,-0.238805409,0.300285494,0.545563848,0.381872659,0.00426212,-0.351224803,-0.228886788,-0.322651393,0.071043252,-0.033309236,0.068741244,-0.006699624,8.855225837,0
-0.189768702,-0.003442734,0.018536394,0.135284873,-0.226510309,-0.26720555,-0.124560335,0.316005442,-0.23906451,0.300983657,0.546285118,0.382334823,0.004237004,-0.35159875,-0.229138404,-0.323085422,0.070965912,-0.033334256,0.068806891,-0.006680365,8.764157953,0
-0.190022069,-0.003561311,0.018418395,0.135050717,-0.22674764,-0.267303978,-0.124995414,0.316695394,-0.239323611,0.301681821,0.547006389,0.382796987,0.004211889,-0.351972698,-0.229390019,-0.323519451,0.070888572,-0.033359276,0.068872539,-0.006661106,8.67309007,0
-0.190275435,-0.003679888,0.018300396,0.134816561,-0.226984971,-0.267402405,-0.125430494,0.317385346,-0.239582713,0.302379985,0.547727659,0.38325915,0.004186774,-0.352346645,-0.229641634,-0.323953479,0.070811231,-0.033384296,0.068938187,-0.006641847,8.582022186,0
-0.190528802,-0.003798466,0.018182397,0.134582405,-0.227222302,-0.267500832,-0.125865573,0.318075297,-0.239841814,0.303078148,0.548448929,0.383721314,0.004161658,-0.352720592,-0.22989325,-0.324387508,0.070733891,-0.033409315,0.069003834,-0.006622587,8.490954302,0
-0.190782169,-0.003917043,0.018064398,0.134348249,-0.227459633,-0.26759926,-0.126300652,0.318765249,-0.240100915,0.303776312,0.549170199,0.384183478,0.004136543,-0.353094539,-0.230144865,-0.324821537,0.070656551,-0.033434335,0.069069482,-0.006603328,8.399886418,0
-0.191035535,-0.004035621,0.017946399,0.134114092,-0.227696964,-0.267697687,-0.126735731,0.3194552,-0.240360016,0.304474475,0.54989147,0.384645642,0.004111428,-0.353468486,-0.23039648,-0.325255565,0.070579211,-0.033459355,0.06913513,-0.006584069,8.308818535,0
-0.191288902,-0.004154198,0.0178284,0.133879936,-0.227934295,-0.267796114,-0.127170811,0.320145152,-0.240619117,0.305172639,0.55061274,0.385107805,0.004086312,-0.353842433,-0.230648096,-0.325689594,0.070501871,-0.033484375,0.069200777,-0.00656481,8.217750651,0
-0.191542269,-0.004272776,0.017710401,0.13364578,-0.228171626,-0.267894542,-0.12760589,0.320835104,-0.240878218,0.305870803,0.55133401,0.385569969,0.004061197,-0.354216381,-0.230899711,-0.326123623,0.070424531,-0.033509394,0.069266425,-0.00654555,8.126682767,0
-0.191795636,-0.004391353,0.017592402,0.133411624,-0.228408957,-0.267992969,-0.128040969,0.321525055,-0.241137319,0.306568966,0.55205528,0.386032133,0.004036082,-0.354590328,-0.231151326,-0.326557651,0.070347191,-0.033534414,0.069332073,-0.006526291,8.035614883,0
-0.192049002,-0.00450993,0.017474403,0.133177468,-0.228646288,-0.268091396,-0.128476048,0.322215007,-0.24139642,0.30726713,0.552776551,0.386494296,0.004010966,-0.354964275,-0.231402942,-0.32699168,0.070269851,-0.033559434,0.06939772,-0.006507032,7.944547,0
-0.192302369,-0.004628508,0.017356404,0.132943312,-0.228883619,-0.268189824,-0.128911127,0.322904958,-0.241655521,0.307965293,0.553497821,0.38695646,0.003985851,-0.355338222,-0.231654557,-0.327425709,0.070192511,-0.033584454,0.069463368,-0.006487773,7.853479116,0
-0.192555736,-0.004747085,0.017238405,0.132709156,-0.22912095,-0.268288251,-0.129346207,0.32359491,-0.241914622,0.308663457,0.554219091,0.387418624,0.003960736,-0.355712169,-0.231906172,-0.327859737,0.070115171,-0.033609473,0.069529016,-0.006468514,7.762411232,0
-0.192809102,-0.004865663,0.017120406,0.132475,-0.229358281,-0.268386679,-0.129781286,0.324284862,-0.242173723,0.309361621,0.554940361,0.387880788,0.00393562,-0.356086116,-0.232157788,-0.328293766,0.070037831,-0.033634493,0.069594663,-0.006449254,7.671343348,0
-0.193062469,-0.00498424,0.017002407,0.132240844,-0.229595612,-0.268485106,-0.130216365,0.324974813,-0.242432824,0.310059784,0.555661632,0.388342951,0.003910505,-0.356460063,-0.232409403,-0.328727795,0.069960491,-0.033659513,0.069660311,-0.006429995,7.580275465,0
-0.193315836,-0.005102817,0.016884408,0.132006688,-0.229832943,-0.268583533,-0.130651444,0.325664765,-0.242691925,0.310757948,0.556382902,0.388805115,0.003885389,-0.356834011,-0.232661018,-0.329161823,0.069883151,-0.033684532,0.069725959,-0.006410736,7.489207581,0
-0.193569202,-0.005221395,0.016766409,0.131772532,-0.230070274,-0.268681961,-0.131086524,0.326354716,-0.242951026,0.311456111,0.557104172,0.389267279,0.003860274,-0.357207958,-0.232912633,-0.329595852,0.069805811,-0.033709552,0.069791606,-0.006391477,7.398139697,0
-0.193822569,-0.005339972,0.01664841,0.131538376,-0.230307605,-0.268780388,-0.131521603,0.327044668,-0.243210127,0.312154275,0.557825442,0.389729443,0.003835159,-0.357581905,-0.233164249,-0.330029881,0.069728471,-0.033734572,0.069857254,-0.006372218,7.307071813,0
-0.194075936,-5.46E-03,0.016530411,0.13130422,-0.230544936,-0.268878815,-0.131956682,0.32773462,-0.243469228,0.312852439,0.558546713,0.390191606,0.003810043,-0.357955852,-0.233415864,-0.33046391,0.069651131,-0.033759592,0.069922902,-0.006352958,7.21600393,0
-0.194329302,-0.005577127,0.016412412,0.131070064,-0.230782267,-0.268977243,-0.132391761,0.328424571,-0.243728329,0.313550602,0.559267983,0.39065377,0.003784928,-0.358329799,-0.233667479,-0.330897938,0.069573791,-0.033784611,0.06998855,-0.006333699,7.124936046,0
-0.194582669,-0.005695704,0.016294413,0.130835908,-0.231019598,-0.26907567,-0.13282684,0.329114523,-0.24398743,0.314248766,0.559989253,0.391115934,0.003759813,-0.358703746,-0.233919095,-0.331331967,0.069496451,-0.033809631,0.070054197,-0.00631444,7.033868162,0
-0.194836036,-0.005814282,0.016176414,0.130601752,-0.231256929,-0.269174097,-0.13326192,0.329804474,-0.244246531,0.314946929,0.560710523,0.391578097,0.003734697,-0.359077694,-0.23417071,-0.331765996,0.069419111,-0.033834651,0.070119845,-0.006295181,6.942800278,0
-0.195089402,-0.005932859,0.016058415,0.130367596,-0.23149426,-0.269272525,-0.133696999,0.330494426,-0.244505632,0.315645093,0.561431794,0.392040261,0.003709582,-0.359451641,-0.234422325,-0.332200024,0.06934177,-0.033859671,0.070185493,-0.006275921,6.851732395,0
-0.195342769,-0.006051437,0.015940416,0.13013344,-0.231731591,-0.269370952,-0.134132078,0.331184378,-0.244764733,0.316343257,0.562153064,0.392502425,0.003684467,-0.359825588,-0.234673941,-0.332634053,0.06926443,-0.03388469,0.07025114,-0.006256662,6.760664511,0
-0.195596136,-0.006170014,0.015822417,0.129899284,-0.231968922,-0.26946938,-0.134567157,0.331874329,-0.245023834,0.31704142,0.562874334,0.392964589,0.003659351,-0.360199535,-0.234925556,-0.333068082,0.06918709,-0.03390971,0.070316788,-0.006237403,6.669596627,0
-0.195849502,-0.006288592,0.015704418,0.129665128,-0.232206253,-0.269567807,-0.135002237,0.332564281,-0.245282935,0.317739584,0.563595604,0.393426752,0.003634236,-0.360573482,-0.235177171,-0.33350211,0.06910975,-0.03393473,0.070382436,-0.006218144,6.578528743,0
-0.196102869,-0.006407169,0.015586419,0.129430972,-0.232443584,-0.269666234,-0.135437316,0.333254232,-0.245542036,0.318437748,0.564316875,0.393888916,0.003609121,-0.360947429,-0.235428787,-0.333936139,0.06903241,-0.03395975,0.070448083,-0.006198885,6.48746086,0
-0.196356236,-0.006525746,0.01546842,0.129196816,-0.232680915,-0.269764662,-0.135872395,0.333944184,-0.245801137,0.319135911,0.565038145,0.39435108,0.003584005,-0.361321376,-0.235680402,-0.334370168,0.06895507,-0.033984769,0.070513731,-0.006179625,6.396392976,0
-0.196609603,-0.006644324,0.015350421,0.12896266,-0.232918246,-0.269863089,-0.136307474,0.334634136,-0.246060238,0.319834075,0.565759415,0.394813244,0.00355889,-0.361695324,-0.235932017,-0.334804196,0.06887773,-0.034009789,0.070579379,-0.006160366,6.305325092,0
-0.196862969,-0.006762901,0.015232422,0.128728503,-0.233155577,-0.269961516,-0.136742554,0.335324087,-0.246319339,0.320532238,0.566480685,0.395275407,0.003533774,-0.362069271,-0.236183633,-0.335238225,0.06880039,-0.034034809,0.070645026,-0.006141107,6.214257208,0
-0.197116336,-0.006881479,0.015114423,0.128494347,-0.233392908,-0.270059944,-0.137177633,0.336014039,-0.24657844,0.321230402,0.567201956,0.395737571,0.003508659,-0.362443218,-0.236435248,-0.335672254,0.06872305,-0.034059829,0.070710674,-0.006121848,6.123189325,0
-0.197369703,-0.007000056,0.014996424,0.128260191,-0.233630239,-0.270158371,-0.137612712,0.33670399,-0.246837541,0.321928566,0.567923226,0.396199735,0.003483544,-0.362817165,-0.236686863,-0.336106282,0.06864571,-0.034084848,0.070776322,-0.006102589,6.032121441,0
-0.197623069,-0.007118633,0.014878425,0.128026035,-0.23386757,-0.270256798,-0.138047791,0.337393942,-0.247096642,0.322626729,0.568644496,0.396661898,0.003458428,-0.363191112,-0.236938479,-0.336540311,0.06856837,-0.034109868,0.070841969,-0.006083329,5.941053557,0
-0.197876436,-0.007237211,0.014760426,0.127791879,-0.234104901,-0.270355226,-0.13848287,0.338083894,-0.247355744,0.323324893,0.569365766,0.397124062,0.003433313,-0.363565059,-0.237190094,-0.33697434,0.06849103,-0.034134888,0.070907617,-0.00606407,5.849985673,0
-0.198129803,-0.007355788,0.014642427,0.127557723,-0.234342232,-0.270453653,-0.13891795,0.338773845,-0.247614845,0.324023056,0.570087037,0.397586226,0.003408198,-0.363939007,-0.237441709,-0.337408368,0.06841369,-0.034159908,0.070973265,-0.006044811,5.75891779,0
-0.198383169,-0.007474366,0.014524428,0.127323567,-0.234579563,-0.27055208,-0.139353029,0.339463797,-0.247873946,0.32472122,0.570808307,0.39804839,0.003383082,-0.364312954,-0.237693325,-0.337842397,0.06833635,-0.034184927,0.071038912,-0.006025552,5.667849906,0
-0.198636536,-0.007592943,0.014406429,0.127089411,-0.234816894,-0.270650508,-0.139788108,0.340153749,-0.248133047,0.325419384,0.571529577,0.398510553,0.003357967,-0.364686901,-0.23794494,-0.338276426,0.06825901,-0.034209947,0.07110456,-0.006006293,5.576782022,0
-0.198889903,-0.00771152,0.01428843,0.126855255,-0.235054225,-0.270748935,-0.140223187,0.3408437,-0.248392148,0.326117547,0.572250847,0.398972717,0.003332852,-0.365060848,-0.238196555,-0.338710454,0.06818167,-0.034234967,0.071170208,-0.005987033,5.485714138,0
-0.199143269,-0.007830098,0.014170431,0.126621099,-0.235291556,-0.270847363,-0.140658267,0.341533652,-0.248651249,0.326815711,0.572972118,0.399434881,0.003307736,-0.365434795,-0.23844817,-0.339144483,0.06810433,-0.034259987,0.071235855,-0.005967774,5.394646255,0
-0.199396636,-0.007948675,0.014052432,0.126386943,-0.235528887,-0.27094579,-0.141093346,0.342223603,-0.24891035,0.327513874,0.573693388,0.399897045,0.003282621,-0.365808742,-0.238699786,-0.339578512,0.06802699,-0.034285006,0.071301503,-0.005948515,5.303578371,0
-0.199650003,-0.008067253,0.013934433,0.126152787,-0.235766218,-0.271044217,-0.141528425,0.342913555,-0.249169451,0.328212038,0.574414658,0.400359208,0.003257506,-0.366182689,-0.238951401,-0.34001254,0.06794965,-0.034310026,0.071367151,-0.005929256,5.212510487,0
-0.199903369,-0.00818583,0.013816434,0.125918631,-0.236003549,-0.271142645,-0.141963504,0.343603507,-0.249428552,0.328910202,0.575135928,0.400821372,0.00323239,-0.366556637,-0.239203016,-0.340446569,0.067872309,-0.034335046,0.071432799,-0.005909996,5.121442603,0
-0.200156736,-0.008304408,0.013698435,0.125684475,-0.23624088,-0.271241072,-0.142398583,0.344293458,-0.249687653,0.329608365,0.575857199,0.401283536,0.003207275,-0.366930584,-0.239454632,-0.340880598,0.067794969,-0.034360066,0.071498446,-0.005890737,5.03037472,0
-0.200410103,-0.008422985,0.013580436,0.125450319,-0.236478211,-0.271339499,-0.142833663,0.34498341,-0.249946754,0.330306529,0.576578469,0.401745699,0.003182159,-0.367304531,-0.239706247,-0.341314626,0.067717629,-0.034385085,0.071564094,-0.005871478,4.939306836,0
-0.200663469,-0.008541562,0.013462437,0.125216163,-0.236715542,-0.271437927,-0.143268742,0.345673361,-0.250205855,0.331004693,0.577299739,0.402207863,0.003157044,-0.367678478,-0.239957862,-0.341748655,0.067640289,-0.034410105,0.071629742,-0.005852219,4.848238952,0
-0.200916836,-0.00866014,0.013344438,0.124982007,-0.236952873,-0.271536354,-0.143703821,0.346363313,-0.250464956,0.331702856,0.578021009,0.402670027,0.003131929,-0.368052425,-0.240209478,-0.342182684,0.067562949,-0.034435125,0.071695389,-0.00583296,4.757171068,0
-0.201170203,-0.008778717,0.013226439,0.124747851,-0.237190204,-0.271634781,-0.1441389,0.347053265,-0.250724057,0.33240102,0.57874228,0.403132191,0.003106813,-0.368426372,-0.240461093,-0.342616712,0.067485609,-0.034460145,0.071761037,-0.0058137,4.666103185,0
-0.20142357,-0.008897295,0.01310844,0.124513695,-0.237427535,-0.271733209,-0.14457398,0.347743216,-0.250983158,0.333099183,0.57946355,0.403594354,0.003081698,-0.36880032,-0.240712708,-0.343050741,0.067408269,-0.034485164,0.071826685,-0.005794441,4.575035301,0
-0.201676936,-0.009015872,0.012990441,0.124279539,-0.237664866,-0.271831636,-0.145009059,0.348433168,-0.251242259,0.333797347,0.58018482,0.404056518,0.003056583,-0.369174267,-0.240964324,-0.34348477,0.067330929,-0.034510184,0.071892332,-0.005775182,4.483967417,0
-0.201930303,-0.009134449,0.012872442,0.124045383,-0.237902197,-0.271930064,-0.145444138,0.349123119,-0.25150136,0.334495511,0.58090609,0.404518682,0.003031467,-0.369548214,-0.241215939,-0.343918798,0.067253589,-0.034535204,0.07195798,-0.005755923,4.392899533,0
-0.20218367,-0.009253027,0.012754443,0.123811227,-0.238139528,-0.272028491,-0.145879217,0.349813071,-0.251760461,0.335193674,0.581627361,0.404980846,0.003006352,-0.369922161,-0.241467554,-0.344352827,0.067176249,-0.034560224,0.072023628,-0.005736664,4.30183165,0
-0.202437036,-0.009371604,0.012636444,0.123577071,-0.238376859,-0.272126918,-0.146314297,0.350503023,-0.252019562,0.335891838,0.582348631,0.405443009,0.002981237,-0.370296108,-0.24171917,-0.344786856,0.067098909,-0.034585243,0.072089275,-0.005717404,4.210763766,0
-0.202690403,-0.009490182,0.012518445,0.123342914,-0.23861419,-0.272225346,-0.146749376,0.351192974,-0.252278663,0.336590001,0.583069901,0.405905173,0.002956121,-0.370670055,-0.241970785,-0.345220884,0.067021569,-0.034610263,0.072154923,-0.005698145,4.119695882,0
-0.20294377,-0.009608759,0.012400446,0.123108758,-0.238851521,-0.272323773,-0.147184455,0.351882926,-0.252537764,0.337288165,0.583791171,0.406367337,0.002931006,-0.371044002,-0.2422224,-0.345654913,0.066944229,-0.034635283,0.072220571,-0.005678886,4.028627998,0
-0.203197136,-0.009727336,0.012282447,0.122874602,-0.239088852,-0.2724222,-0.147619534,0.352572877,-0.252796865,0.337986329,0.584512442,0.4068295,0.002905891,-0.37141795,-0.242474016,-0.346088942,0.066866889,-0.034660303,0.072286218,-0.005659627,3.937560114,0
-0.203450503,-0.009845914,0.012164448,0.122640446,-0.239326183,-0.272520628,-0.148054613,0.353262829,-0.253055966,0.338684492,0.585233712,0.407291664,0.002880775,-0.371791897,-0.242725631,-0.34652297,0.066789549,-0.034685322,0.072351866,-0.005640368,3.846492231,0
-0.20370387,-0.009964491,0.012046449,0.12240629,-0.239563514,-0.272619055,-0.148489693,0.353952781,-0.253315067,0.339382656,0.585954982,0.407753828,0.00285566,-0.372165844,-0.242977246,-0.346956999,0.066712209,-0.034710342,0.072417514,-0.005621108,3.755424347,0
-0.203957236,-0.010083069,0.01192845,0.122172134,-0.239800844,-0.272717482,-0.148924772,0.354642732,-0.253574168,0.340080819,0.586676252,0.408215992,0.002830544,-0.372539791,-0.243228861,-0.347391028,0.066634869,-0.034735362,0.072483161,-0.005601849,3.664356463,0
-0.204210603,-0.010201646,0.011810451,0.121937978,-0.240038175,-0.27281591,-0.149359851,0.355332684,-0.253833269,0.340778983,0.587397523,0.408678155,0.002805429,-0.372913738,-0.243480477,-0.347825056,0.066557529,-0.034760382,0.072548809,-0.00558259,3.573288579,0
-0.20446397,-0.010320223,0.011692452,0.121703822,-0.240275506,-0.272914337,-0.14979493,0.356022635,-0.25409237,0.341477147,0.588118793,0.409140319,0.002780314,-0.373287685,-0.243732092,-0.348259085,0.066480189,-0.034785401,0.072614457,-0.005563331,3.482220696,0
-0.204717336,-0.010438801,0.011574453,0.121469666,-0.240512837,-0.273012765,-0.15023001,0.356712587,-0.254351471,0.34217531,0.588840063,0.409602483,0.002755198,-0.373661633,-0.243983707,-0.348693114,0.066402848,-0.034810421,0.072680105,-0.005544071,3.391152812,0
-0.204970703,-0.010557378,0.011456454,0.12123551,-0.240750168,-0.273111192,-0.150665089,0.357402539,-0.254610572,0.342873474,0.589561333,0.410064647,0.002730083,-0.37403558,-0.244235323,-0.349127142,0.066325508,-0.034835441,0.072745752,-0.005524812,3.300084928,0
-0.20522407,-0.010675956,0.011338455,0.121001354,-0.240987499,-0.273209619,-0.151100168,0.35809249,-0.254869674,0.343571638,0.590282604,0.41052681,0.002704968,-0.374409527,-0.244486938,-0.349561171,0.066248168,-0.034860461,0.0728114,-0.005505553,3.209017044,0
-0.205477436,-0.010794533,0.011220456,0.120767198,-0.24122483,-0.273308047,-0.151535247,0.358782442,-0.255128775,0.344269801,0.591003874,0.410988974,0.002679852,-0.374783474,-0.244738553,-0.3499952,0.066170828,-0.03488548,0.072877048,-0.005486294,3.117949161,0
-0.205730803,-0.010913111,0.011102457,0.120533042,-0.241462161,-0.273406474,-0.151970326,0.359472394,-0.255387876,0.344967965,0.591725144,0.411451138,0.002654737,-0.375157421,-0.244990169,-0.350429228,0.066093488,-0.0349105,0.072942695,-0.005467035,3.026881277,0
-0.20598417,-0.011031688,0.010984458,0.120298886,-0.241699492,-0.273504901,-0.152405406,0.360162345,-0.255646977,0.345666128,0.592446414,0.411913301,0.002629622,-0.375531368,-0.245241784,-0.350863257,0.066016148,-0.03493552,0.073008343,-0.005447775,2.935813393,0
-0.206237537,-0.011150265,0.010866459,0.12006473,-0.241936823,-0.273603329,-0.152840485,0.360852297,-0.255906078,0.346364292,0.593167685,0.412375465,0.002604506,-0.375905315,-0.245493399,-0.351297286,0.065938808,-0.03496054,0.073073991,-0.005428516,2.844745509,0
-0.206490903,-0.011268843,0.01074846,0.119830574,-0.242174154,-0.273701756,-0.153275564,0.361542248,-0.256165179,0.347062456,0.593888955,0.412837629,0.002579391,-0.376279263,-0.245745015,-0.351731314,0.065861468,-0.034985559,0.073139638,-0.005409257,2.753677626,0
-0.20674427,-0.01138742,0.010630461,0.119596418,-0.242411485,-0.273800183,-0.153710643,0.3622322,-0.25642428,0.347760619,0.594610225,0.413299793,0.002554276,-0.37665321,-0.24599663,-0.352165343,0.065784128,-0.035010579,0.073205286,-0.005389998,2.662609742,0
-0.206997637,-0.011505998,0.010512462,0.119362262,-0.242648816,-0.273898611,-0.154145723,0.362922152,-0.256683381,0.348458783,0.595331495,0.413761956,0.00252916,-0.377027157,-0.246248245,-0.352599372,0.065706788,-0.035035599,0.073270934,-0.005370739,2.571541858,0
-0.207251003,-0.011624575,0.010394463,0.119128106,-0.242886147,-0.273997038,-0.154580802,0.363612103,-0.256942482,0.349156946,0.596052766,0.41422412,0.002504045,-0.377401104,-0.246499861,-0.3530334,0.065629448,-0.035060619,0.073336581,-0.005351479,2.480473974,0
-0.20750437,-0.011743152,0.010276464,0.11889395,-0.243123478,-0.274095466,-0.155015881,0.364302055,-0.257201583,0.34985511,0.596774036,0.414686284,0.002478929,-0.377775051,-0.246751476,-0.353467429,0.065552108,-0.035085638,0.073402229,-0.00533222,2.389406091,0
-0.207757737,-0.01186173,0.010158465,0.118659794,-0.243360809,-0.274193893,-0.15545096,0.364992006,-0.257460684,0.350553274,0.597495306,0.415148448,0.002453814,-0.378148998,-0.247003091,-0.353901458,0.065474768,-0.035110658,0.073467877,-0.005312961,2.298338207,0
-0.208011103,-0.011980307,0.010040466,0.118425638,-0.24359814,-0.27429232,-0.15588604,0.365681958,-0.257719785,0.351251437,0.598216576,0.415610611,0.002428699,-0.378522946,-0.247254707,-0.354335487,0.065397428,-0.035135678,0.073533524,-0.005293702,2.207270323,0
